"Province.State","Country.Region","Lat","Long","confirmed","deaths","date","confirmed_new","deaths_new","hasErrors","hasParent","country_code","country_code3","territory_code"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-01-22,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-01-23,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-01-24,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-01-25,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-01-26,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-01-27,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-01-28,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-01-29,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-01-30,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-01-31,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-01,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-02,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-03,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-04,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-05,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-06,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-07,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-08,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-09,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-10,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-11,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-12,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-13,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-14,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-15,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-16,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-17,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-18,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-19,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-20,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-21,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-22,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-23,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-24,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-25,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-26,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-27,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-28,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-02-29,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-01,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-02,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-03,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-04,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-05,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-06,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-07,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-08,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-09,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-10,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-11,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-12,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-13,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-14,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-15,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-16,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-17,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-18,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-19,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-20,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-21,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-22,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-23,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,0,0,2020-03-24,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,13,0,2020-03-25,13,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,20,0,2020-03-26,7,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,20,0,2020-03-27,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,24,0,2020-03-28,4,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,24,0,2020-03-29,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,24,0,2020-03-30,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,33,0,2020-03-31,9,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,33,0,2020-04-01,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,38,0,2020-04-02,5,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,39,0,2020-04-03,1,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,40,0,2020-04-04,1,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,40,0,2020-04-05,0,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,44,0,2020-04-06,4,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,51,0,2020-04-07,7,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,56,0,2020-04-08,5,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,59,0,2020-04-09,3,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,61,0,2020-04-10,2,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,74,0,2020-04-11,13,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,78,0,2020-04-12,4,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,85,0,2020-04-13,7,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,93,0,2020-04-14,8,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,105,0,2020-04-15,12,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,111,0,2020-04-16,6,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,115,0,2020-04-17,4,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,126,1,2020-04-18,11,1,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,141,1,2020-04-19,15,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,149,1,2020-04-20,8,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,233,1,2020-04-21,84,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,243,1,2020-04-22,10,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,271,1,2020-04-23,28,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,304,1,2020-04-24,33,0,FALSE,TRUE,"RU","RUS","RU-SVE"
"Sverdlov oblast","Russia",43.25,71.75,337,1,2020-04-25,33,0,FALSE,TRUE,"RU","RUS","RU-SVE"
