"Province.State","Country.Region","Lat","Long","confirmed","deaths","date","confirmed_new","deaths_new","hasErrors","hasParent","country_code","country_code3","territory_code"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-01-22,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-01-23,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-01-24,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-01-25,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-01-26,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-01-27,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-01-28,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-01-29,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-01-30,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-01-31,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-01,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-02,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-03,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-04,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-05,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-06,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-07,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-08,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-09,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-10,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-11,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-12,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-13,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-14,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-15,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-16,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-17,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-18,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-19,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-20,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-21,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-22,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-23,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-24,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-25,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-26,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-27,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-28,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-02-29,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-01,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-02,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-03,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-04,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-05,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-06,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-07,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-08,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-09,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-10,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-11,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-12,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-13,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-14,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-15,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-16,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-17,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-18,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-19,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-20,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-21,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-22,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-23,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,0,0,2020-03-24,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,41,0,2020-03-25,41,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,41,0,2020-03-26,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,49,0,2020-03-27,8,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,85,0,2020-03-28,36,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,112,0,2020-03-29,27,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,119,0,2020-03-30,7,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,119,0,2020-03-31,0,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,134,1,2020-04-01,15,1,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,177,2,2020-04-02,43,1,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,211,2,2020-04-03,34,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,260,2,2020-04-04,49,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,305,2,2020-04-05,45,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,387,3,2020-04-06,82,1,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,454,8,2020-04-07,67,5,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,549,10,2020-04-08,95,2,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,748,13,2020-04-09,199,3,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,930,13,2020-04-10,182,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,1082,14,2020-04-11,152,1,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,1360,18,2020-04-12,278,4,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,1855,19,2020-04-13,495,1,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,2315,24,2020-04-14,460,5,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,2587,26,2020-04-15,272,2,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,3054,33,2020-04-16,467,7,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,3526,40,2020-04-17,472,7,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,3954,40,2020-04-18,428,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,4663,49,2020-04-19,709,9,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,5241,49,2020-04-20,578,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,5959,49,2020-04-21,718,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,6590,56,2020-04-22,631,7,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,7278,56,2020-04-23,688,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,7889,66,2020-04-24,611,10,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,8494,69,2020-04-25,605,3,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,9070,71,2020-04-26,576,2,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,9708,71,2020-04-27,638,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,10231,74,2020-04-28,523,3,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,10917,90,2020-04-29,686,16,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,11710,93,2020-04-30,793,3,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,12507,109,2020-05-01,797,16,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,13314,109,2020-05-02,807,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,14136,111,2020-05-03,822,2,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,14939,111,2020-05-04,803,0,FALSE,TRUE,"RU","RUS","RU-MOS"
"Moscow oblast","Russia",55.8136,36.7163,15761,127,2020-05-05,822,16,FALSE,TRUE,"RU","RUS","RU-MOS"
